course_link,course_name,instructor,old_price,new_price,number_of_students,rating,sections,lectures,duration,what_you_learn,tags
https://unica.vn/bootstrap-css-framework-css-component,Bootstrap CSS Framework - CSS & Component,Phó Hải Đăng,900.000,299.000,61,3.8,6 phần,49 bài giảng,04 giờ 20 phút,"Áp dụng được cơ chế Grid System của Bootstrap để xây dựng đa giao diện cho trang web đáp ứng Responsive Design. Hiểu và ứng dụng được các CSS Component mà Bootstrap cung cấp, từ đó rút ngắn thời gian thiết kế.. Khả năng giải quyết các vấn đề về giao diện mà khi làm việc với HTML và CSS thường mắc phải.. Biết thêm một số khái niệm khi xây dựng giao diện với CSS và Accessible Rich Internet Applications","Thiết kế Web, Ngôn ngữ lập trình, CSS"
https://unica.vn/lap-trinh-android-toan-tap-voi-kotlin,Lập trình Kotlin toàn tập,Trần Duy Thanh,700.000,499.000,2032,4.5,13 phần,95 bài giảng,19 giờ 23 phút,"Có được kiến thức toàn diện về ngôn ngữ lập trình Kotlin. Có kỹ năng lập trình ngôn ngữ Kotlin từ cơ bản đến chuyên sâu phù hợp với nhiều đối tượng học. Được thực hành lập trình ngôn ngữ Kotlin vô cùng chi tiết và bài bản giúp bạn nhanh chóng có thể tự tạo được ứng dụng ngay trong quá trình học. Có khả năng tiếp cận lập trình Android, lập trình web ứng dụng.... Phát triển được trên phần mềm java, Native, Web cực đơn giản. Nhanh chóng biết cách tạo ứng dụng Android nhanh chóng sau khóa học Kotlin này","Ngôn ngữ lập trình, Lập trình Android, Lập trình Kotlin"
https://unica.vn/lap-trinh-ios-voi-swiftui,Lập trình iOS với SwiftUI,Nhóm giảng viên Lập Trình 0 Khó,650.000,499.000,154,3.7,11 phần,66 bài giảng,07 giờ 51 phút,"Bạn sẽ nắm được các kiến thức và kỹ thuật làm việc cơ bản đến chuyên sâu đối với lập trình ứng dụng iOS. Bạn sẽ tự tay thiết kế được ứng dụng iOS với SwiftUI và kiếm tiền thông qua AppStore.. Bạn sẽ hoàn toàn đủ khả năng ứng tuyển vị trí lập trình iOS tại các công ty trong và ngoài nước.. Bạn có thể cập nhật được công nghệ lập trình mới nhất của Apple để ứng dụng vào dự án của mình.. Bạn có thể viết ứng dụng cộng hai số, ứng dụng Calculator và ứng dụng hiển thị món ăn.. Sớm thành thạo xây dựng ứng dụng iOS một cách chuyên nghiệp, mở rộng hơn cơ hội nghề nghiệp bản thân cũng như cơ hội lương bổng tốt","Ngôn ngữ lập trình, Công nghệ thông tin, Lập Trình IOS"
https://unica.vn/tu-lam-quen-toi-lam-chu-jquery-va-jquery-ui-cho-nguoi-moi-hoc,Từ làm quen tới làm chủ jQuery và jQuery UI cho người mới học, Đặng Văn Lel,700.000,299.000,2,,13 phần,28 bài giảng,06 giờ 06 phút,"Đơn giản hóa cách viết code Javascript. Dễ dàng làm chủ việc cài đặt sự kiện và tương tác người dùng. Làm chuyển động đơn giản hiệu quả, nhiều hiệu ứng Animation rất dễ sử dụng. Dễ học, dễ nhớ vì jQuery UI dùng cơ chế Selector HTML DOM giống như CSS","Ngôn ngữ lập trình, Lập Trình Web, javascript"
https://unica.vn/quan-tri-csdl-oracle-12c-co-ban,Quản trị CSDL Oracle 12c cơ bản,TRẦN VĂN BÌNH,1.800.000,900.000,801,4.7,4 phần,76 bài giảng,09 giờ 33 phút,"Làm chủ kiến thức quản trị CSDL Oracle tốt nhất thế giới mà trên 70% doanh nghiệp sử dụng.. Cung cấp đủ thời lượng để bạn có thể hiểu được bản chất của việc quản trị CSDL Oracle. Tiếp cận với môi trường làm việc thực tế, giúp bạn tự tin khi đi phỏng vấn.. Cung cấp kiến thức cơ bản qua bài thực hành đáp ứng nhu cầu tuyển dụng nhân sự quản trị CSDL của các doanh nghiệp hiện nay. Quản lý dữ liệu nhân sự một cách bảo mật. Tiết kiệm được chi phí và thời gian","Công nghệ thông tin, Cơ sở dữ liệu"
https://unica.vn/lap-trinh-voi-scratch-3-0-co-ban,Lập trình với Scratch 3.0 cơ bản,Học viện VIETSTEM,900.000,799.000,40,5.0,5 phần,44 bài giảng,03 giờ 44 phút,"Làm chủ ngôn ngữ lập trình Scratch trong thời gian ngắn và đơn giản nhất.. Nắm được các khái niệm cơ bản về ngôn ngữ lập trình.. Hiểu rõ hơn về thế giới công nghệ xung quanh, cách máy tính và các thiết bị di động thông minh nghĩ và hoạt động.. Làm chủ ngôn ngữ lập trình Scratch giúp học viên trang bị một công cụ mới trong rèn luyện tư duy cũng như phục vụ học tập nghiên cứu các môn học khác như Toán, Lý, Hóa, Sinh học, Lịch sử..... Phương thức học tập thuận tiện có hiệu quả kinh tế cao. Học viên có thể học mọi lúc, mọi nơi thông qua máy tính hoặc thiết bị di động có kết nối internet.. Nhận sự hỗ trợ tận tình từ các chuyên gia, giảng viên của Học Viện VIETSTEM.","Ngôn ngữ lập trình, Công nghệ thông tin"
https://unica.vn/khoa-hoc-lap-trinh-ung-dung-di-dong-app-inventor,Khóa học lập trình ứng dụng di động App Inventor,Học viện VIETSTEM,900.000,799.000,35,3.7,7 phần,51 bài giảng,04 giờ 50 phút,"Hiểu và làm chủ những khái niệm cơ bản về ngôn ngữ lập trình ứng dụng di động với App invnentor, đồng thời tạo ra được 06 sản phẩm thực tế thông qua ngôn ngữ lập trình app inventor.. Hình thành kỹ năng tư duy logic, tư duy giải quyết vấn đề, là hành trang không thể thiếu trong quộc sống.. Có hiểu biết sâu sắc hơn về thế giới công nghệ đang thay đổi từng ngày xung quanh, không chỉ dừng ở tiêu thụ sản phẩm công nghệ một cách thụ động mà mở ra cơ hội là chủ thể sáng tạo công nghệ trong tương lai.. Có kiến thức và kỹ năng lập trình hoàn thiện để có thể tự mình thực hiện các dự án lớn nhỏ của bản thân. Có nền tảng kiến thức và kỹ năng tốt để học cao hơn các khóa học lập trình nâng cao.. Hiểu được khái niệm cơ bản về lập trình hướng đối tượng.","Ngôn ngữ lập trình, Công nghệ thông tin"
https://unica.vn/thanh-thao-c-qua-108-bai-hoc,Thành thạo C++ qua 108 bài học,Trần Duy Thanh,700.000,499.000,1078,4.6,11 phần,109 bài giảng,18 giờ 57 phút,"Có được kiến thức toàn diện về ngôn ngữ lập trình C++. Là cơ sở để học tiếp các khóa: Cấu trúc dữ liệu, lập trình C#, lập trình java, lập trình Android.... Làm chủ được C++ sẽ giúp học viên dễ dàng tiếp thu các ngôn ngữ mới. Có thể tham gia các dự án liên quan tới lập trình C++. Biết cách sử dụng thành thạo các hàm. Cơ hội xin vào các công ty lập trình lớn","Ngôn ngữ lập trình, Lập trình C"
https://unica.vn/hoc-lap-trinh-javascript,Học lập trình JAVASCRIPT cho người mới bắt đầu, Đặng Văn Lel,700.000,599.000,215,4.2,4 phần,18 bài giảng,05 giờ 28 phút,"Nắm chắc kiến thức lập trình Javascript bài bản và đầy đủ nhất từ số 0. Tiếp xúc và thực hành ngay qua các bài tập thực tế tại các website hàng đầu như kenh14.vn, facebook.com. Nhanh chóng thành thạo các kỹ năng, thao tác làm việc với web bằng Javascript. Được tham khảo thêm nội dung bài học chi tiết phần TAB nội dung bài học để nắm được khóa học.. Biết cách ứng dụng cho lập trình back-end với các ngôn ngữ đang lên rất mạnh là React JS, NodeJS.. Có nền tảng vững chắc về Frontend và sớm trở thành một lập trình viên Frontend tự do chuyên nghiệp","Ngôn ngữ lập trình, javascript"
https://unica.vn/bootstrap-css-framework-css-component,Bootstrap CSS Framework - CSS & Component,Phó Hải Đăng,900.000,299.000,61,3.8,6 phần,49 bài giảng,04 giờ 20 phút,"Áp dụng được cơ chế Grid System của Bootstrap để xây dựng đa giao diện cho trang web đáp ứng Responsive Design. Hiểu và ứng dụng được các CSS Component mà Bootstrap cung cấp, từ đó rút ngắn thời gian thiết kế.. Khả năng giải quyết các vấn đề về giao diện mà khi làm việc với HTML và CSS thường mắc phải.. Biết thêm một số khái niệm khi xây dựng giao diện với CSS và Accessible Rich Internet Applications","Thiết kế Web, Ngôn ngữ lập trình, CSS"
